user_id,skills,solved_count,attempts,user_type
959640,Java,1,8,NA
1352858,Java,6,2,W
959643,Java,1,0,NA
959644,C#|Java,7,20,W
959649,Java,1,3,NA
959650,Python|C|C++,19,19,S
1090724,C++,15,70,W
1352869,C,0,2,NA
1090727,C|Java|C++,8,12,NA
1090728,C,28,29,NA
959659,Python,5,2,NA
1221805,C++,6,11,NA
1352878,C|Java|C++,9,16,NA
959663,Java,10,11,W
1393567,C,0,1,NA
1352881,C,1,0,NA
912970,PHP|Java|JavaScript,2,6,W
1352883,C,0,3,NA
1090741,C|Java|C++,16,25,NA
1352887,C++,0,4,NA
1415415,C++,1,1,NA
1352898,C,3,18,NA
1221827,C++,4,33,W
1090758,C++,1,3,NA
1352905,C++,4,1,NA
1131428,C,0,3,W
1306191,C,0,1,NA
1352914,Ruby,0,1,W
1090772,Python|C|Java|C++,19,76,W
914479,C++,2,3,NA
1341950,C++,1,0,NA
1221849,C,0,1,NA
1221853,C,0,1,NA
1221854,C,0,1,NA
1352927,Java,4,0,W
1352928,C++,0,1,NA
1352930,C,0,1,NA
1352935,C|C++,1,2,W
1090793,Java,1,1,W
1352945,C,0,1,NA
1352946,C,1,3,NA
1352947,Java|C++,1,4,NA
1090804,Java|C++,138,35,NA
959735,Java,1,1,NA
1090809,C|C++,20,10,NA
1352957,C|PHP|Java,2,13,W
1221886,Java,3,4,W
1175127,Java,0,1,W
959745,Java,4,51,NA
1352962,C,0,3,NA
959751,C++,1,4,W
1090829,C,2,7,NA
1352974,C|Java,3,4,NA
1259026,C#|C,0,2,NA
922958,Java,0,1,NA
1352983,Python|C++,4,14,NA
959772,Java,1,18,NA
1352990,C,1,1,W
959775,PHP,3,2,W
959777,Java,1,14,NA
1090850,C,1,2,W
1352995,Python|C|C++,5,11,NA
959781,C|C++,22,16,W
1090855,C|C++,1,13,W
1090857,C++,2,3,NA
1353004,C++,16,12,W
1090861,C++,10,66,NA
1353009,C++,4,8,NA
1196981,Befunge,0,1,W
1090870,C++,2,2,W
1353016,C,0,1,W
1353018,C,0,1,W
1090877,C++,14,5,NA
959807,PHP,4,8,W
1090881,C,59,54,W
1221954,C,5,7,NA
1090883,C|Java|C++,40,37,W
1032720,C,2,8,NA
959814,PHP,2,8,S
959816,C|Java|C++,12,20,NA
959817,Java,11,8,W
1353035,C,5,8,W
959820,C#|Python|C|Java,32,38,W
959821,Python|C|C++,18,25,S
959822,C|C++,12,8,S
959823,C#|Java|C++,31,19,S
959824,C|C++,3,2,NA
959827,C|Java,9,5,S
959829,C|PHP|Java,6,18,S
1353048,C++,17,4,NA
1221978,C,3,0,W
944783,C,4,1,S
1221980,Ruby,0,1,NA
1221981,C++,6,5,W
934844,C++,0,3,S
959839,C|C++,18,92,W
1353056,C|Java|C++,4,7,NA
1353058,Python|C,10,21,W
1221989,C|C++,0,12,W
1403058,C,3,29,W
1353063,C|Java,0,9,NA
1353067,Java,0,1,NA
1221996,C|C++,8,11,NA
1153300,C,0,2,NA
1014616,C|C++,18,16,NA
1090932,C|C++,4,4,NA
1172858,C,2,0,NA
1353080,Java,0,2,W
1090937,C#|C|C++,10,26,W
1131457,Python|C++,4,0,NA
1353089,PHP,0,1,NA
1065922,Java,0,1,W
1193562,C|C++,0,7,NA
959878,C++,3,9,NA
959879,C#,1,0,NA
1302920,Java,0,4,W
959885,Java|C++,24,8,S
997159,C|Java|C++,11,6,NA
959890,C|Java,25,42,W
959892,C|Java,11,24,W
959896,C|Java,19,38,W
1353114,C++,1,0,W
1306225,Java,0,1,NA
1222045,C,1,0,NA
1065927,Python|C++,30,38,W
1090979,C,12,28,NA
1090982,Java,3,4,W
931692,C,1,9,S
1090986,C++,1,1,NA
959918,C,2,11,S
1000394,Python|Java,5,6,W
959924,C|C++,9,23,S
959926,Python|Java,11,23,W
959927,C|JavaScript(Rhino)|C++,4,9,NA
1091003,C++,1,0,NA
1091004,Java,1,8,NA
959934,Java,1,8,W
959937,JavaScript,0,1,NA
959938,C,1,2,NA
1222083,C#|C,4,0,W
1371768,C|C++,0,3,W
959943,Python|C++,20,8,S
1424884,C,2,2,W
1091021,C++,5,10,W
1222095,C++,0,3,W
959953,C#,1,22,W
1091026,C,2,10,W
959956,C#,1,6,NA
1091029,C|PHP,4,5,NA
1353176,Java,0,7,W
1353178,Java,0,1,NA
959964,C++,14,9,S
1091037,Java,9,20,W
959966,C|C++,7,18,S
959970,C|Java,21,31,S
1091043,Python|C++,3,7,W
959972,C++,0,2,S
1222118,Java,1,3,NA
959985,C#|C++,2,7,W
959986,C++,1,7,NA
1091060,C#|C|Java,23,84,W
909872,C++,2,9,S
959991,C++,1,0,S
959993,C|Java,1,20,S
959994,C#,19,52,NA
1091067,Objective-C|C|C++,7,5,W
1091068,C,1,1,NA
1353217,C#|Ruby,0,7,W
1091078,Java,1,0,NA
960007,Java,1,0,NA
960009,C,2,3,S
960011,C,1,5,NA
1353229,C,0,1,NA
1091086,C++,16,6,NA
960016,Python|C|C++,20,74,S
1328090,C|PHP|Java|C++,0,7,W
1091091,C|C++,2,5,NA
960021,C|C++,22,28,S
1222166,Python,3,1,W
1091096,Java,2,8,W
960027,C,3,19,NA
960029,C++,1,11,W
960030,C#,4,21,NA
1091103,Python,14,45,W
1106277,C++,1,0,W
960039,Java|Perl,25,18,W
960041,C|Java,7,35,S
1091114,C|C++,66,36,NA
1091115,Python|C,2,9,W
1222188,C|C++,2,1,NA
1353262,Java|C++,0,5,NA
960047,Python|Java|C++,6,0,NA
1320139,C,1,0,NA
1222197,C|Java,2,3,NA
960054,C|Java,15,12,S
1353276,C++,0,1,NA
1353277,C,0,2,NA
1353279,C,0,1,NA
1353280,PHP,0,1,NA
1091137,Python|C,6,4,W
1353283,C,0,2,NA
960068,Java,3,0,S
1307046,C,1,1,NA
1222215,C|Java|C++,39,19,NA
1353288,C,2,2,NA
960073,C|C++,17,32,S
960075,Java,0,1,NA
960079,Python,2,7,S
960080,C,1,0,NA
1222225,C|Java|C++,5,4,NA
960083,C++,6,2,S
1361708,C++,2,0,NA
1353303,C,0,2,NA
1066998,Java,1,5,W
979949,C|C++,2,1,NA
913042,C|C++,1,4,NA
1091171,C,7,31,NA
1080092,Java,6,1,W
1353319,C,1,1,NA
1222249,Python|Java|C|Ruby|C++,74,47,NA
1353323,PHP,0,1,NA
960108,PHP,2,0,W
960109,C|C++,147,113,W
1353328,C++,4,9,NA
960113,Python,2,11,NA
960114,C,0,5,S
1091187,C++,5,2,NA
960116,C++,2,6,S
960119,C++,0,2,S
960120,C++,2,5,S
1353337,C,0,2,NA
960123,C|Java|C++,4,5,S
1091196,C,1,2,NA
960126,C++,0,4,S
913047,Java,5,25,W
960130,Java,1,0,S
1240728,C,1,0,NA
960136,C|Java|C++,36,120,S
960137,C++,0,12,S
960138,C++,0,2,S
960140,C++,4,0,NA
960141,C++,0,1,S
960142,Java|C++,1,10,NA
960143,C++,0,7,S
960144,C,3,2,S
960145,Java,8,8,W
1222291,C,10,22,NA
960149,Python,1,3,S
1353367,C,0,2,W
960153,C,0,1,S
960156,PHP,0,1,NA
960158,C#|C,18,76,S
1091233,Java|C++,129,162,W
1071365,C,0,1,W
1091236,Java,53,58,NA
960165,C++,1,0,S
1091238,C,7,13,W
960167,PHP,12,32,W
1147546,C,0,2,NA
960173,C++,3,13,S
960175,C|C++,52,33,W
1222320,C|C++,40,59,NA
960177,Python|C|Java|C++,12,13,W
960180,C|C++,0,6,S
1353400,C,5,6,NA
1353401,C++,5,18,NA
960186,C++,24,13,S
1222332,C,1,0,NA
1091261,Java,2,2,W
1353406,PHP,0,3,NA
1353408,C,0,1,W
1353409,Java,2,16,NA
960198,C|C++,18,23,NA
918608,C,0,1,S
960200,C|C++,2,2,W
960203,C|Java,7,5,S
1353420,C|C++,1,3,NA
960205,C|Java,4,6,S
1065978,C,1,2,W
1398941,Java,1,0,W
960213,Python,0,9,S
960214,C|PHP,2,2,W
1407670,C#,2,0,NA
1222360,Java,1,16,NA
1353433,C|Java,0,3,NA
1091290,C,0,2,NA
960220,C|C++,22,18,S
960221,C++,2,4,S
1398706,Python,0,3,W
1091295,C|C++,5,2,NA
1353442,C|Java,6,10,NA
1222371,Java,6,12,W
1353444,C,0,1,NA
918609,C++,3,6,S
960232,Java,58,200,NA
1091305,Python,2,9,NA
960237,PHP,0,3,NA
960239,PHP,3,5,S
1353456,C|C++,0,3,W
1222386,C++,26,14,W
960243,C++,3,5,NA
960244,C,6,5,NA
960246,C++,6,1,NA
960247,PHP,0,17,S
1091320,Python|C|C++,40,21,NA
1353467,C++,1,9,NA
960252,Python|C++,9,5,S
960253,PHP,3,0,W
1222398,Java,0,2,W
1353471,C,0,1,NA
960256,Java,1,0,S
1353473,C,0,2,NA
960258,PHP,3,10,NA
960260,Java,0,2,W
960261,C#|C|C++,12,24,W
960262,C|Java|Python|C++|C#|PHP,5,13,S
960263,PHP|Java,11,54,S
1091337,Java,1,7,W
960266,PHP,5,0,S
1091339,C,5,156,NA
960268,C#,3,4,W
960270,PHP,0,6,NA
1353487,Java,1,1,NA
1353489,Java,0,1,NA
960279,Perl,6,16,W
1353497,Java,0,2,NA
960282,C++,3,1,W
1091355,C,4,14,NA
1053911,Python|C|Ruby,7,5,NA
960286,PHP|Java,11,33,NA
1222431,C,6,7,NA
960288,PHP,0,1,W
960289,Python|C|PHP,6,13,S
960291,C|PHP,0,3,S
1353509,Java,0,2,NA
1131528,C|C++,11,11,W
960295,PHP,3,0,W
960296,PHP|C++,5,6,W
1091369,Java,2,5,W
1087838,C|Java,7,1,NA
922710,C,1,5,NA
960301,C|Java,3,17,NA
913076,C++,0,1,NA
1218911,Python|C|C++,94,41,NA
1353521,C,0,7,NA
1091381,C#|C|C++,7,10,NA
960310,C,6,7,NA
1353530,Python|C,4,4,NA
960316,Java|JavaScript(Rhino),0,3,S
1222461,PHP,24,4,W
960318,C++,5,2,S
960319,C|Java|C++,3,9,NA
1353542,Java,3,3,NA
1222471,Java,0,4,NA
1091404,C|C++,26,63,NA
1222477,Java,5,4,NA
1353550,Java,0,2,NA
1353553,C|C++,8,37,W
1222482,Java,0,1,W
960340,C#|Java,35,57,W
960345,Python|C#|C|Java|C++,160,252,S
960346,Java,4,10,W
1091422,C,3,8,NA
1262610,C|Java,15,6,NA
1091427,C,5,12,NA
960356,Java|C++,60,106,W
1328147,PHP,1,0,NA
1222505,C,1,0,NA
913086,Python,1,0,NA
1353580,C++,0,6,NA
960369,PHP|JavaScript,1,13,NA
1091446,Python,2,5,NA
960375,C|Java,24,24,S
960377,PHP,1,9,W
960379,C++,9,10,NA
1091452,C++,2,0,W
1091460,Python|PHP|Python 3|C++,8,9,W
1175235,C++,0,1,NA
960397,Python|C|Java|C++,29,48,S
1222544,C#|C,3,3,W
960401,C++,39,82,W
960404,Java,5,8,W
960405,C,1,10,S
1353622,C++,6,2,W
1091479,C#|C,12,21,W
1091482,C++,6,5,W
1353627,Java,2,4,NA
1353629,Java,0,2,W
960418,C|Java|C++,19,42,W
960421,Java,1,27,NA
1353638,Ruby|C++,0,2,NA
1091496,Java,3,8,NA
1353645,Java,0,1,W
1353646,C,0,1,NA
1353648,C,1,0,NA
1353650,C++,1,2,NA
960435,Java|C++,6,1,S
960438,Java,0,3,NA
960441,Python,4,3,NA
1091517,C,0,1,NA
1353665,Python|C++,3,1,NA
1091522,C++,10,3,NA
960451,Java,2,6,NA
1353668,Haskell,1,0,NA
960458,Python|Java|C++,16,29,W
1353676,C,0,1,NA
960462,C|C++,10,10,W
1353680,C++,0,1,NA
1174305,C,5,9,NA
1353682,C++,1,0,NA
1131557,C,1,0,NA
1353685,C++,1,1,NA
1306320,Java,1,0,W
1353687,Python|Ruby,1,3,NA
960474,PHP|C++,2,0,S
1222622,C|C++,75,99,W
1091551,C|Java,23,49,W
960480,C++,7,8,S
1353699,C,0,1,NA
1353701,C,0,1,W
1240787,C,1,7,W
960491,C|Java|C++,9,131,W
1353708,C,0,8,NA
960493,Python|C|C++,17,6,S
1353710,C,0,1,W
1353711,PHP,0,1,W
1353713,Java,4,1,W
918618,C,0,3,S
1091578,Python|C|C++,8,9,NA
1158667,Java,1,3,W
1259051,C,0,1,NA
960512,C,1,0,NA
960514,Python|Python 3|C++,16,4,NA
1091590,Java,3,1,NA
1353735,C++,6,5,W
960520,C++,3,7,W
1353737,C,0,1,NA
1353742,C++,1,0,NA
960529,C|C++,3,8,W
1091604,Java,1,1,W
960534,Java,7,9,W
1353751,C,0,1,W
975358,C,1,0,S
1353753,Python|C|Java|C++,1,5,NA
1222684,C++,2,1,NA
1353759,PHP,1,4,NA
960544,C,0,5,S
934962,C++,2,1,S
960549,Java|C++,4,1,S
1350024,Python,4,10,W
960554,Java,15,45,W
1353775,C,0,5,NA
960560,Python|C,2,12,S
960562,C++,1,2,S
960566,C,1,0,W
1222711,C,32,25,NA
960568,Java,1,0,W
960571,C,0,3,S
1222716,C|C++,2,11,NA
1353789,Python|C|Java|C++,147,134,NA
1091646,C++,1,0,NA
960575,C++,4,1,W
960576,C#,8,3,W
960577,C++,2,0,W
1091650,C,0,1,NA
960581,C,0,1,S
960585,Java,0,1,W
960586,Python,4,7,W
1353803,Java|C++|Perl,3,14,W
960588,Python|C,3,2,S
1311428,C++,1,0,W
960596,C,1,3,NA
1353814,Java,1,0,NA
1353816,Java,4,3,W
960601,C|C++,3,15,S
1017487,C,1,3,NA
960604,C++,4,11,W
1353822,C,0,2,NA
960608,Python,7,11,NA
960610,C++,2,3,NA
1353832,PHP,0,1,NA
1353833,PHP,2,0,NA
1353836,C++,1,0,NA
1353837,C,0,4,W
1087892,Java,8,5,NA
1091695,Python|C++,22,26,W
960624,Python|JavaScript(Node.js)|Java|C++,20,54,W
960625,Java,1,6,W
1222770,C++,0,1,W
960628,C++,1,0,NA
1353846,C|C++,0,6,NA
1353847,C|C++,1,1,W
1353848,C,1,0,NA
960638,C|Java|C++,9,9,W
960639,C|Java|C++,9,13,W
1353856,C|Java,8,5,W
1353857,Java,1,7,W
1262658,C,5,11,NA
1353861,C++,2,25,NA
1353862,C|Java,1,5,NA
960649,Java,1,3,S
1353866,C#|JavaScript(Rhino)|C++,4,11,NA
1353867,C,0,3,NA
1091724,Java|C++,12,10,W
992820,Java,1,0,NA
960655,C,0,1,NA
1353872,Java,1,0,W
1353877,C|C++,3,10,W
960663,Python|C|C++,34,48,S
1353880,C++,0,3,NA
960665,C|C++,13,48,W
1091739,C++,5,12,NA
960669,C|Java|C++,46,42,S
1350044,Java,2,10,NA
1353888,C,1,8,NA
1353889,C|C++,0,2,NA
960674,C,3,3,W
1353891,C|C++,0,2,NA
1353892,Java,0,2,W
1353893,C|Java|Python|C++|Perl|JavaScript(Rhino),0,6,NA
1091750,C|Java,6,5,NA
1353895,C,0,1,NA
1353897,C|C++,0,2,NA
960682,C#|C|Java|C++,30,40,W
1222829,C|Java,0,2,W
960686,Java,7,9,W
960687,Java,6,14,S
960688,Python|Java|C++,16,27,S
960689,Python|C|Java,26,115,S
1353906,PHP,2,0,NA
1091763,C++,39,18,W
1353908,C|C++,1,3,W
1353910,C,11,10,NA
1353912,C,0,2,NA
1353914,Python|Go|C,0,3,NA
1091771,C++,3,6,NA
1353916,C++,1,1,NA
1353918,Python|C,6,1,W
1353919,C,0,1,NA
960706,Python|C,5,3,W
960707,Java,1,1,W
1353928,C|Java,3,2,NA
1222857,C,0,1,NA
1353931,C,0,11,NA
1091788,C#|Python|PHP|Java|C++,19,25,W
960718,C#,1,6,NA
1353940,C|C++,4,4,W
1353941,Java|C++,1,8,NA
960733,PHP,10,17,W
960735,Java,6,13,W
909468,C,0,3,NA
1353953,C,0,4,NA
960740,Ruby|C++,9,5,W
960741,C|Java|C++,53,136,S
1091816,C++,1,0,NA
960745,Python|C|C++,2,6,W
1091819,Python|C,43,53,W
1353964,C++,0,1,NA
1353966,C,0,1,NA
1353967,C,0,3,NA
960752,C#,1,0,W
1180720,C++,2,1,W
1153450,C|C++,6,9,W
960755,Python,6,2,NA
1353972,C++,0,2,NA
1022379,C,1,7,NA
960761,Java,1,3,S
960762,C|Java|C++,20,15,W
1353979,C#|C,0,3,W
1353980,Java,23,4,NA
960766,C|Java,33,43,W
1353983,C,0,1,NA
1091842,C|C++,45,47,NA
960771,Ruby|C|Java|C++,7,28,W
1353988,C++,2,2,W
960778,JavaScript(Node.js)|C|JavaScript|Java|JavaScript(Rhino),9,38,W
1197145,C,3,5,W
1091855,C,4,6,NA
1354000,C|C++,2,1,NA
960786,C,1,21,S
960787,C|Java,6,31,W
960790,Python|Ruby|C++,16,15,S
960791,C,2,7,S
960792,Java,0,3,W
960794,Python,5,38,W
1091867,C++,4,11,NA
1354012,C++,0,5,W
1354013,C,2,8,NA
960800,Java,1,33,NA
1354018,C#,0,2,W
960803,C#|C|Java|C++,73,127,W
1222949,C,6,2,NA
1354022,PHP,2,1,NA
1091879,C++,5,5,NA
1091884,C|C++,5,37,NA
960815,Java|C|Ruby,17,23,W
1014648,C#,5,35,W
1354033,C|Java,0,2,W
913162,Python,13,12,W
1222964,Java,6,2,W
1262688,C++,4,8,NA
1091897,Python|C#|C|Java,15,36,W
1354047,C,0,3,NA
1091904,C++,1,4,NA
1222977,C#,0,1,W
960839,PHP|Java|C++,24,10,W
1222984,C,2,5,NA
1091915,C,45,53,NA
1241604,C++,0,1,NA
960845,PHP,4,34,W
960846,C|C++,16,15,W
1153466,PHP,0,2,NA
960853,Python,8,16,W
1354070,C++,7,0,NA
1163043,Java,5,7,W
1223001,C|C++,33,11,W
1091930,C++,2,2,NA
1091931,Python 3,5,1,NA
1223004,C++,4,8,W
960863,C|Java,4,8,W
1354080,Java,0,2,W
960868,C|Java,3,8,W
960869,PHP,3,1,W
960870,Java,7,22,W
960871,Python|C|PHP|C++,18,55,S
1091946,C++,3,8,NA
1091947,C++,3,3,NA
1205162,C++,2,3,W
1223022,C++,1,20,NA
960880,Java,38,58,W
960881,PHP,0,8,W
1091955,C,2,4,NA
1091957,C,2,6,NA
1354102,C#|Go|Ruby,2,1,NA
1091959,C,3,5,NA
960888,Python|Java|C++,3,7,S
960889,C|Java|C++,15,18,W
1354107,C|Java,0,3,NA
1350081,C,0,1,NA
1091970,Python|C,1,11,NA
1354115,C|Java|C++,3,11,W
1354117,C,0,2,NA
960902,PHP|Java|C++,14,14,W
1091976,C,5,37,NA
960906,C|C++,14,1,W
960909,Java|C++,27,34,S
1091984,C,1,2,NA
960914,Java,1,31,W
1091987,Python|C|Java|C++,40,36,W
1091989,Java,7,4,W
1354134,C|C++,19,15,NA
1354136,Java,4,1,W
1354137,C,1,1,NA
1223067,C|Java,1,2,NA
1420552,C,0,7,NA
1302710,PHP,2,0,W
1092000,C++,2,4,NA
1092001,C++,7,3,NA
1092007,C,2,3,NA
1354153,C,0,1,NA
1354160,C|C++,101,31,W
1223092,C,0,1,NA
918633,C,0,1,S
1092024,Java,0,2,W
960954,C++,2,2,NA
1106045,Java,6,6,W
1306401,Java,0,1,NA
1092031,Java,4,25,NA
1029710,C,8,4,NA
1354184,C++,9,15,W
1092042,C#|C,5,52,NA
1092045,C|C++,2,12,NA
960974,Python|C,3,8,S
1092047,C++,38,27,NA
927363,C,1,1,NA
1337628,Java,1,1,NA
1354200,C|Java|C++,0,8,W
1092057,C++,6,1,NA
1371942,C,0,7,W
1383234,C++,1,3,W
960988,Python|C++,2,15,S
1092064,C|C++,16,33,W
1223137,C++,1,1,NA
1354210,C,0,3,NA
1223139,C,1,1,NA
960997,PHP,2,0,NA
960999,Python|C|Java|C++,40,30,W
961000,C,1,0,NA
1092073,C#|C|C++,8,11,NA
1092074,C#|JavaScript(Node.js)|Java,21,10,W
961004,C++,1,0,W
1092077,C,0,1,NA
961007,Python,0,1,S
961008,Java,2,6,NA
961010,C#|C,10,18,S
961011,Python,8,21,W
961012,C++,5,10,W
1354230,Java,0,1,NA
961015,Java|C++,9,29,S
1092088,C|C++,8,10,NA
1044268,Java,4,16,NA
961023,C#|C|Java|C++,100,65,S
961024,C|C++,17,46,W
1223171,C,5,21,W
961028,C#|Python|C|Java,30,54,W
1223175,C,0,13,NA
1092107,C|Java,6,24,NA
961036,Java,3,5,W
1245975,Python,0,1,NA
1092113,C++,1,5,NA
1223188,C,1,7,W
961045,C|Java|C++,21,30,S
961046,C,4,38,S
961047,Python|Java|C++,37,80,W
913201,Python,0,7,S
1354269,C,1,1,W
974718,C#,0,2,NA
961055,C,9,45,W
961056,C,1,7,W
961057,C|Java,13,17,W
1223202,C++,2,9,W
961061,C,0,11,NA
961062,Python|Java,25,61,W
1092135,C++,8,6,NA
913203,C#,3,1,W
961067,Java|C++,11,8,NA
961068,Java,18,47,W
961069,C|C++,8,63,S
961071,C#|C++,10,16,W
1092144,C,0,2,NA
1092145,Python|Objective-C|Java|C++,34,38,W
1202331,C|Java,4,4,W
961076,Python|C|C++,70,73,S
1092149,C++,3,6,NA
961078,C|C++,2,7,S
1223225,C++,14,2,NA
1092156,C++,8,7,NA
1334404,C++,0,1,NA
1092161,C++,3,0,W
961090,Java,2,18,NA
961091,C++,19,19,NA
961092,Python,0,4,NA
1092165,C|C++,25,11,W
1092166,Java,3,1,W
961097,Java,2,12,W
961098,C,0,1,S
1136864,Python,1,1,W
961100,C|C++,7,5,S
961103,C#,6,2,W
961104,C|C++,14,20,S
961107,C|Java,17,45,S
1390218,C,0,4,NA
961111,Java,1,2,W
961112,C#|C|PHP|Java|C++,11,30,S
961113,C|JavaScript|PHP,0,12,NA
1354332,C,0,2,NA
1306428,Java,2,0,W
961121,C#,0,1,W
1175357,Java,2,0,W
1354341,Java,4,1,W
1092202,C|C++,11,11,NA
1354347,C|Java,5,10,NA
961132,C++,1,0,NA
961135,C|Java|C++,12,26,W
961138,C|Java|C++,4,32,S
961141,Java,2,2,W
1354358,Python|Java,2,3,NA
1354359,C,0,29,NA
961144,Java,8,13,W
1106314,C,3,17,NA
1350124,C++,1,0,W
961155,C#|Java,13,6,W
961156,C#,3,5,S
961157,Java,1,6,S
961164,C#|Java|C|Ruby|C++,131,138,S
1202334,C,2,1,W
961168,Java,8,3,W
1092242,C,5,25,NA
961172,C++,2,3,NA
1223318,Java|C++,12,7,W
914276,Text,0,1,NA
1092248,Java,51,96,W
1115044,Java,0,2,NA
1354394,JavaScript(Node.js)|Java,35,27,W
961182,C,9,12,S
1092257,C++,1,7,NA
961186,C,1,0,NA
961188,C++,17,9,NA
961189,Python|C|Java|C++,56,121,S
913224,C,7,18,S
961195,Python,1,2,NA
1092268,Python|C++,10,14,NA
961200,C|Java,6,8,NA
961202,Java,1,13,S
1223348,C#,0,3,W
961205,Python|C|Java|C++,59,51,S
961206,Java,5,16,S
961208,C|Java|Python|C++|C#|Ruby,54,28,W
961211,Java,1,5,NA
1092284,C,1,4,NA
961214,C|C++,7,15,S
961215,C|Java|C++,60,47,W
961216,C#|Java,8,5,W
961217,Java,2,3,S
961218,C#,16,57,W
961223,Java,12,21,W
1066147,C|PHP,11,16,W
961226,Python|C,2,5,W
1092299,C#|Java|C++,6,11,NA
961228,Ruby|JavaScript|Java,10,23,W
1223373,C++,11,9,NA
961230,Java,1,0,NA
961231,C,8,2,S
1092306,C,2,7,NA
1223380,C,5,21,NA
1442385,C,1,0,NA
961239,C++,7,5,NA
1097588,C,2,1,W
961245,C,4,25,NA
961252,Python|Java,11,23,S
961254,C|Java,17,25,W
961256,PHP|Perl,11,8,W
961257,C|PHP|Java|C++|Perl,13,16,W
961258,C|C++,5,51,S
1235716,C++,0,1,NA
961262,C,3,8,NA
961263,C++,2,8,S
961264,C#|C|C++,23,38,S
961269,Java,9,14,W
1393835,C|Java,7,4,W
1354491,C,1,0,NA
1053944,C++,54,16,W
961277,Python|Java,8,5,S
961278,C|C++,33,46,S
1223423,Java|C++,15,16,NA
961281,JavaScript,0,3,NA
1354501,R(RScript),5,8,W
961286,C++,1,0,S
1175385,C,0,1,W
961293,Java,1,7,W
961294,Python,1,9,W
961295,C|Java|C++,8,22,W
961296,C++,2,0,NA
1354513,Java,9,11,NA
961298,Python|C,6,4,S
961300,C|C++,3,3,W
961301,C|Java,15,23,W
961303,Python|C|Java|C++,8,6,W
961304,C,5,39,S
1092379,Java,11,16,W
1010300,C|C++,6,13,NA
1092386,Python,4,7,NA
1044317,C|Java|C++,36,85,NA
1092389,Java|C++,7,6,NA
1092393,C,1,1,NA
961325,PHP|Java,84,162,W
1223471,Java,6,3,W
961328,Java,3,5,S
1223474,C#,0,6,W
1354547,C|Java|C++,23,19,NA
1175392,C,3,7,NA
1092411,C#|C|Java,6,3,NA
1027759,C,7,5,NA
1092415,Java,6,5,W
1109858,C,1,68,NA
949198,C++,2,0,S
913251,Java,9,6,S
1262777,Java|C++,16,11,W
1092435,C,1,4,W
1223509,C,0,1,NA
1223512,Ruby,1,0,NA
961369,Python,3,4,W
918647,C++,1,4,S
961372,C|Java|C++,8,19,S
961373,C++,3,1,S
961374,C++,1,0,NA
1001780,Ruby|Java,4,26,NA
1092451,Python|Java,14,40,NA
1149967,C,0,3,NA
961384,Ruby|Java,44,69,W
1023396,Python|C++,0,3,W
1131710,C++,2,0,NA
1092460,C++,6,1,NA
1354605,Java,2,3,NA
961390,C|Java|C++,12,6,NA
1092464,Java,1,2,W
961396,Java,7,15,W
961397,C,0,1,NA
961398,C|PHP|Java,26,57,S
961400,C#|Java|C++,9,22,W
961401,Java,3,2,W
961402,C#|C|Java,14,11,W
961403,Java,7,26,W
1092476,Java,0,1,NA
961405,C,0,1,W
961409,Python|C#|C|Java|C++,27,22,S
1092482,C,1,6,NA
1354628,Python,36,19,W
1354629,C|PHP,1,4,NA
961414,Java,6,17,W
961415,Java,0,5,W
961418,C|Python 3,8,31,S
1354638,C,0,3,NA
961423,Java|C++,8,34,S
961424,C++,0,4,NA
1354641,C|C++,5,21,NA
961426,C#,3,4,NA
961429,C,2,3,NA
961432,Java,3,0,NA
961435,Java|C++|Perl,16,82,W
961436,Python,15,61,W
1092509,C,5,28,W
961438,C,1,2,NA
1354656,C,0,1,NA
1368195,C,0,1,W
1088029,Java,0,4,W
1092517,Java,1,2,W
1437555,C++,7,2,W
1092523,C++,1,1,NA
1354670,C++,11,25,W
1254718,Java|C++,1,3,NA
1354675,Java,5,1,W
1092532,C|Java|C++,300,178,NA
1354677,C,0,1,NA
1211073,C,2,0,NA
1110020,Java,1,3,W
1354683,PHP,0,2,NA
1092548,C,4,17,NA
1092550,C++,1,7,W
1223623,C|C++,8,5,W
1223626,C#,4,4,W
1354699,C,5,10,NA
1044345,Python|C|Java|C++,22,36,W
1092558,C#|C,6,1,W
1092561,C++,5,30,NA
1175418,Java,8,14,NA
1092564,Java|C++,8,19,W
957932,C,0,8,W
1442394,Java,7,18,NA
1223652,C,0,1,NA
1092581,Java,3,0,W
1354728,C,0,5,NA
1175422,C++,4,0,W
1223660,C++,4,2,NA
1092596,Java,1,2,W
1084504,C|Java|C++,6,1,NA
1092601,C,0,1,NA
1092604,C,0,1,NA
1092608,Python|C,13,9,W
1442395,C,3,6,NA
1092612,C++,4,8,NA
1092613,C++,12,15,W
1092618,Java,1,2,NA
1092619,C,1,3,W
1223694,C,1,0,NA
1092623,C++,0,4,NA
1092625,Java,3,4,W
1306502,C#,0,2,W
1223707,C++,16,3,W
1354784,C|Java|C++,40,17,NA
1354786,C,1,8,NA
1046056,C,0,7,NA
913288,C,0,6,NA
936112,C++,0,4,NA
1354795,C++,19,14,W
1223725,C,0,10,W
1223726,C,4,5,NA
1314279,Python|C|Java,0,7,W
1223728,C++,0,4,W
1092657,C|C++,6,6,W
1092658,Python|C++,10,3,NA
1354805,C++,3,3,NA
1092664,C|Java,7,5,NA
1040861,C++,2,0,NA
1092675,C,0,1,W
